Date,Open,High,Low,Close,Adj Close,Volume
2014-07-17,26520.000000,26700.000000,26400.000000,26600.000000,21902.568359,10922700
2014-07-18,26300.000000,26860.000000,26280.000000,26860.000000,22116.652344,9742650
2014-07-21,26980.000000,27200.000000,26860.000000,27060.000000,22281.335938,8059950
2014-07-22,26960.000000,27160.000000,26900.000000,26960.000000,22198.992188,6300950
2014-07-23,27080.000000,27140.000000,26700.000000,26760.000000,22034.310547,6417300
2014-07-24,27000.000000,27160.000000,26620.000000,27100.000000,22314.275391,8051700
2014-07-25,26920.000000,27100.000000,26700.000000,27100.000000,22314.275391,8790150
2014-07-28,27100.000000,27340.000000,26880.000000,27160.000000,22363.677734,8992550
2014-07-29,27100.000000,27760.000000,27060.000000,27720.000000,22824.785156,12809300
2014-07-30,27760.000000,28160.000000,27480.000000,27900.000000,22972.998047,17359450
2014-07-31,27480.000000,27700.000000,26720.000000,26860.000000,22116.652344,24351350
2014-08-01,26100.000000,26560.000000,25840.000000,25840.000000,21276.781250,28231050
2014-08-04,26000.000000,26340.000000,25820.000000,26340.000000,21688.482422,12066750
2014-08-05,26020.000000,26420.000000,26000.000000,26320.000000,21672.013672,8626450
2014-08-06,26120.000000,26320.000000,25900.000000,26000.000000,21408.523438,10830100
2014-08-07,26000.000000,26040.000000,25700.000000,25800.000000,21243.845703,9527250
2014-08-08,25680.000000,25700.000000,24960.000000,25000.000000,20585.121094,20621450
2014-08-11,25500.000000,25640.000000,25140.000000,25400.000000,20914.476563,18619250
2014-08-12,25400.000000,25880.000000,25240.000000,25320.000000,20848.611328,8995700
2014-08-13,25500.000000,25500.000000,24960.000000,25280.000000,20815.675781,12845000
2014-08-14,25480.000000,25640.000000,25080.000000,25220.000000,20766.271484,10447350
2014-08-18,25580.000000,25600.000000,25000.000000,25000.000000,20585.121094,10518950
2014-08-19,25280.000000,25460.000000,25060.000000,25080.000000,20650.996094,10044400
2014-08-20,25280.000000,25420.000000,25020.000000,25220.000000,20766.271484,9430600
2014-08-21,25100.000000,25220.000000,24620.000000,24700.000000,20338.099609,17105400
2014-08-22,24900.000000,24940.000000,24700.000000,24940.000000,20535.714844,8407650
2014-08-25,24620.000000,24620.000000,24420.000000,24560.000000,20222.830078,11577200
2014-08-26,24700.000000,24700.000000,24420.000000,24440.000000,20124.017578,10719450
2014-08-27,24460.000000,24740.000000,24440.000000,24600.000000,20255.757813,12171000
2014-08-28,25160.000000,25160.000000,24720.000000,24840.000000,20453.375000,10311850
2014-08-29,24760.000000,24760.000000,24560.000000,24680.000000,20321.634766,14558250
2014-09-01,24720.000000,24740.000000,24480.000000,24520.000000,20189.884766,5664050
2014-09-02,24420.000000,24500.000000,23880.000000,23880.000000,19662.910156,15899600
2014-09-03,24000.000000,24000.000000,23600.000000,23780.000000,19580.568359,21238750
2014-09-04,24200.000000,24320.000000,24040.000000,24200.000000,19926.394531,12099950
2014-09-05,24300.000000,24320.000000,23900.000000,24020.000000,19778.183594,10770400
2014-09-11,24000.000000,24140.000000,23840.000000,23840.000000,19629.974609,23309200
2014-09-12,24000.000000,24160.000000,24000.000000,24020.000000,19778.183594,10872350
2014-09-15,24140.000000,24160.000000,23920.000000,24000.000000,19761.722656,7161500
2014-09-16,24160.000000,24300.000000,24020.000000,24120.000000,19860.523438,7092400
2014-09-17,24140.000000,24520.000000,24140.000000,24520.000000,20189.884766,7545750
2014-09-18,24600.000000,24600.000000,24080.000000,24200.000000,19926.394531,9476750
2014-09-19,24460.000000,24460.000000,24120.000000,24200.000000,19926.394531,13435050
2014-09-22,24080.000000,24080.000000,23600.000000,23760.000000,19564.099609,16022100
2014-09-23,23560.000000,23700.000000,23220.000000,23220.000000,19119.460938,19541400
2014-09-24,23040.000000,23220.000000,22820.000000,23000.000000,18938.310547,15789200
2014-09-25,23240.000000,23320.000000,22940.000000,23120.000000,19037.119141,19414500
2014-09-26,23040.000000,23700.000000,22960.000000,23700.000000,19514.695313,12413550
2014-09-29,23860.000000,24000.000000,23400.000000,23900.000000,19679.378906,9401000
2014-09-30,23700.000000,23760.000000,23300.000000,23680.000000,19498.232422,12379300
2014-10-01,23480.000000,23660.000000,23120.000000,23120.000000,19037.119141,11929800
2014-10-02,23300.000000,23300.000000,22820.000000,22820.000000,18790.099609,12732750
2014-10-06,22900.000000,23120.000000,22760.000000,23020.000000,18954.779297,21252900
2014-10-07,23240.000000,23720.000000,23240.000000,23240.000000,19135.927734,10149150
2014-10-08,22840.000000,23020.000000,22480.000000,22600.000000,18608.945313,14720550
2014-10-10,22000.000000,22280.000000,21980.000000,22100.000000,18197.246094,21837450
2014-10-13,21640.000000,22540.000000,21560.000000,22160.000000,18246.646484,11344750
2014-10-14,22540.000000,22920.000000,22400.000000,22540.000000,18559.541016,16572550
2014-10-15,22560.000000,22900.000000,22400.000000,22500.000000,18526.605469,14143600
2014-10-16,22320.000000,22420.000000,22080.000000,22300.000000,18361.927734,15148300
2014-10-17,22120.000000,22300.000000,21740.000000,21780.000000,17933.757813,16281750
2014-10-20,22300.000000,22340.000000,22020.000000,22120.000000,18213.714844,9476750
2014-10-21,21880.000000,22000.000000,21620.000000,21660.000000,17834.951172,11766050
2014-10-22,21940.000000,22080.000000,21800.000000,22080.000000,18180.779297,11127700
2014-10-23,22260.000000,22260.000000,21800.000000,21880.000000,18016.095703,8505900
2014-10-24,22060.000000,22240.000000,21840.000000,22240.000000,18312.525391,8378450
2014-10-27,22020.000000,22220.000000,21740.000000,21900.000000,18032.564453,8388600
2014-10-28,21800.000000,22000.000000,21720.000000,21820.000000,17966.693359,6243850
2014-10-29,22000.000000,22600.000000,21800.000000,22600.000000,18608.945313,13726100
2014-10-30,22580.000000,23660.000000,22300.000000,23620.000000,19448.828125,24566950
2014-10-31,23960.000000,25000.000000,23700.000000,24880.000000,20486.314453,38623150
2014-11-03,25000.000000,25040.000000,24320.000000,24700.000000,20338.099609,13475800
2014-11-04,24380.000000,24840.000000,24100.000000,24340.000000,20041.673828,13000300
2014-11-05,24300.000000,24500.000000,23880.000000,24040.000000,19794.652344,10162150
2014-11-06,23960.000000,24200.000000,23860.000000,24080.000000,19827.591797,8570150
2014-11-07,24360.000000,24360.000000,23900.000000,24120.000000,19860.523438,6030200
2014-11-10,24520.000000,25380.000000,24440.000000,25360.000000,20881.541016,19202900
2014-11-11,25100.000000,25220.000000,24540.000000,24620.000000,20272.230469,12141400
2014-11-12,24620.000000,24680.000000,24380.000000,24600.000000,20255.757813,9079600
2014-11-13,24560.000000,24640.000000,23980.000000,24000.000000,19761.722656,11547150
2014-11-14,24020.000000,24020.000000,23600.000000,23880.000000,19662.910156,10621750
2014-11-17,23800.000000,24400.000000,23640.000000,24100.000000,19844.058594,9693950
2014-11-18,24400.000000,24540.000000,24300.000000,24400.000000,20091.080078,10754700
2014-11-19,24760.000000,24760.000000,24240.000000,24360.000000,20058.144531,12502750
2014-11-20,24120.000000,24400.000000,24120.000000,24200.000000,19926.394531,10024150
2014-11-21,24380.000000,24520.000000,24340.000000,24460.000000,20140.482422,12336350
2014-11-24,24940.000000,24960.000000,24200.000000,24400.000000,20091.080078,10284300
2014-11-25,24480.000000,24480.000000,23800.000000,23800.000000,19597.033203,17811050
2014-11-26,23800.000000,24220.000000,23640.000000,24020.000000,19778.183594,12287900
2014-11-27,25460.000000,26020.000000,25280.000000,25280.000000,20815.675781,44377800
2014-11-28,25900.000000,25920.000000,25480.000000,25740.000000,21194.437500,9844550
2014-12-01,25880.000000,25960.000000,25740.000000,25900.000000,21326.185547,12866850
2014-12-02,25900.000000,25900.000000,25320.000000,25900.000000,21326.185547,9222700
2014-12-03,26000.000000,26020.000000,25900.000000,25960.000000,21375.587891,9735500
2014-12-04,26040.000000,26060.000000,25960.000000,26000.000000,21408.523438,8871350
2014-12-05,26280.000000,26280.000000,26000.000000,26040.000000,21441.460938,5637800
2014-12-08,26060.000000,26420.000000,26040.000000,26380.000000,21721.416016,7916550
2014-12-09,26380.000000,27140.000000,26380.000000,26980.000000,22215.464844,13553100
2014-12-10,26920.000000,26920.000000,26340.000000,26340.000000,21688.482422,15977800
2014-12-11,26340.000000,26380.000000,25880.000000,26100.000000,21490.865234,20490850
2014-12-12,26060.000000,26080.000000,25480.000000,25720.000000,21177.974609,14397250
2014-12-15,25600.000000,25600.000000,25200.000000,25460.000000,20963.886719,14337950
2014-12-16,25400.000000,25780.000000,25360.000000,25580.000000,21062.701172,12894750
2014-12-17,25580.000000,25660.000000,25060.000000,25320.000000,20848.611328,13088650
2014-12-18,25320.000000,25580.000000,25040.000000,25320.000000,20848.611328,11808250
2014-12-19,25880.000000,26560.000000,25740.000000,26560.000000,21869.632813,18356500
2014-12-22,26900.000000,26940.000000,26360.000000,26900.000000,22149.593750,17943850
2014-12-23,26920.000000,26980.000000,26740.000000,26780.000000,22050.779297,10976350
2014-12-24,26780.000000,26860.000000,26780.000000,26860.000000,22116.652344,6257000
2014-12-26,26860.000000,27100.000000,26860.000000,27040.000000,22264.865234,11488100
2014-12-29,26900.000000,26940.000000,26580.000000,26580.000000,22206.382813,9637450
2014-12-30,26600.000000,26700.000000,26420.000000,26540.000000,22172.964844,10649100
2015-01-02,26800.000000,26800.000000,26540.000000,26600.000000,22223.095703,8774950
2015-01-05,26720.000000,26720.000000,26260.000000,26660.000000,22273.220703,10139500
2015-01-06,26300.000000,26340.000000,25760.000000,25900.000000,21638.273438,15235500
2015-01-07,25880.000000,26220.000000,25640.000000,26140.000000,21838.787109,14322750
2015-01-08,26780.000000,26780.000000,26200.000000,26280.000000,21955.744141,14477600
2015-01-09,26280.000000,26440.000000,26280.000000,26280.000000,21955.744141,9312400
2015-01-12,26260.000000,26380.000000,26020.000000,26320.000000,21989.164063,8325400
2015-01-13,26280.000000,26800.000000,26000.000000,26780.000000,22373.476563,12293400
2015-01-14,26780.000000,27100.000000,26700.000000,26900.000000,22473.734375,14332250
2015-01-15,26900.000000,26980.000000,26580.000000,26680.000000,22289.933594,14103900
2015-01-16,26680.000000,26680.000000,26260.000000,26320.000000,21989.164063,13568500
2015-01-19,26580.000000,26980.000000,26400.000000,26860.000000,22440.310547,6672950
2015-01-20,27000.000000,27440.000000,26900.000000,27440.000000,22924.873047,13278050
2015-01-21,27340.000000,27900.000000,27200.000000,27900.000000,23309.185547,16612650
2015-01-22,27960.000000,27980.000000,27560.000000,27560.000000,23025.126953,17957700
2015-01-23,28000.000000,28000.000000,27540.000000,27720.000000,23158.802734,12858750
2015-01-26,27500.000000,27900.000000,27280.000000,27780.000000,23208.929688,10153500
2015-01-27,27500.000000,28000.000000,27480.000000,28000.000000,23392.730469,9957200
2015-01-28,27720.000000,27800.000000,27480.000000,27560.000000,23025.126953,10831500
2015-01-29,27360.000000,27900.000000,27140.000000,27200.000000,22724.369141,13702250
2015-01-30,27200.000000,27540.000000,27200.000000,27300.000000,22807.910156,16110000
2015-02-02,27300.000000,27540.000000,27120.000000,27360.000000,22858.035156,10521000
2015-02-03,27600.000000,27600.000000,27180.000000,27320.000000,22824.623047,5654400
2015-02-04,27500.000000,27620.000000,27180.000000,27180.000000,22707.656250,9328900
2015-02-05,27180.000000,27380.000000,26920.000000,27160.000000,22690.949219,6770400
2015-02-06,26920.000000,27480.000000,26720.000000,27440.000000,22924.873047,8005050
2015-02-09,27200.000000,27980.000000,27140.000000,27900.000000,23309.185547,8693500
2015-02-10,28000.000000,28000.000000,27540.000000,27560.000000,23025.126953,6519350
2015-02-11,27480.000000,27480.000000,27080.000000,27100.000000,22640.824219,9973800
2015-02-12,26800.000000,27160.000000,26620.000000,26880.000000,22457.027344,10748200
2015-02-13,27200.000000,27220.000000,26900.000000,27220.000000,22741.076172,6522900
2015-02-16,27360.000000,27480.000000,27220.000000,27480.000000,22958.296875,6226500
2015-02-17,27480.000000,27540.000000,27280.000000,27540.000000,23008.421875,5745000
2015-02-23,27560.000000,27800.000000,27320.000000,27340.000000,22841.330078,15301800
2015-02-24,27700.000000,27780.000000,27280.000000,27340.000000,22841.330078,10863250
2015-02-25,27600.000000,27700.000000,27460.000000,27580.000000,23041.841797,8374250
2015-02-26,27580.000000,27600.000000,27360.000000,27500.000000,22975.005859,8179150
2015-02-27,27500.000000,27520.000000,27140.000000,27140.000000,22674.242188,13009400
2015-03-02,27500.000000,28460.000000,27340.000000,28460.000000,23777.041016,21805600
2015-03-03,28700.000000,28740.000000,28120.000000,28360.000000,23693.496094,13748800
2015-03-04,28220.000000,28800.000000,28200.000000,28740.000000,24010.964844,11603100
2015-03-05,28780.000000,28860.000000,28340.000000,28440.000000,23760.330078,9615600
2015-03-06,28280.000000,28980.000000,28120.000000,28840.000000,24094.515625,11733500
2015-03-09,28800.000000,28800.000000,28400.000000,28400.000000,23726.912109,7814600
2015-03-10,28680.000000,28860.000000,28400.000000,28420.000000,23743.619141,10419850
2015-03-11,28380.000000,29580.000000,28360.000000,29480.000000,24629.207031,21108650
2015-03-12,29200.000000,29460.000000,28940.000000,28940.000000,24178.056641,19153200
2015-03-13,29220.000000,29580.000000,29100.000000,29140.000000,24345.148438,9413100
2015-03-16,29160.000000,29740.000000,29100.000000,29400.000000,24562.367188,8974550
2015-03-17,29400.000000,30000.000000,29200.000000,29940.000000,25013.517578,13661150
2015-03-18,29920.000000,30120.000000,29720.000000,30060.000000,25113.771484,12464350
2015-03-19,30200.000000,30200.000000,29400.000000,29400.000000,24562.367188,13225800
2015-03-20,29500.000000,29600.000000,29200.000000,29280.000000,24462.113281,12704950
2015-03-23,29240.000000,29480.000000,29160.000000,29340.000000,24512.236328,8122900
2015-03-24,29100.000000,29560.000000,29100.000000,29520.000000,24662.619141,9113150
2015-03-25,29740.000000,29760.000000,29440.000000,29700.000000,24813.001953,9369050
2015-03-26,29000.000000,29120.000000,28420.000000,28420.000000,23743.619141,21005950
2015-03-27,28300.000000,28960.000000,28300.000000,28420.000000,23743.619141,16065800
2015-03-30,28500.000000,28680.000000,28240.000000,28560.000000,23860.587891,8955500
2015-03-31,28980.000000,29040.000000,28600.000000,28820.000000,24077.804688,9842650
2015-04-01,28740.000000,28740.000000,28400.000000,28460.000000,23777.041016,7266050
2015-04-02,28680.000000,28800.000000,28460.000000,28680.000000,23960.839844,6903400
2015-04-03,28680.000000,28800.000000,28400.000000,28680.000000,23960.839844,6270150
2015-04-06,28860.000000,29800.000000,28700.000000,29400.000000,24562.367188,10582600
2015-04-07,29560.000000,29700.000000,29240.000000,29240.000000,24428.691406,9526050
2015-04-08,29400.000000,29700.000000,29200.000000,29580.000000,24712.751953,7773400
2015-04-09,29400.000000,29780.000000,29400.000000,29660.000000,24779.582031,9107550
2015-04-10,29600.000000,29880.000000,29560.000000,29800.000000,24896.548828,9960100
2015-04-13,29580.000000,29820.000000,29360.000000,29580.000000,24712.751953,10293300
2015-04-14,29700.000000,29700.000000,29300.000000,29480.000000,24629.207031,9429750
2015-04-15,29200.000000,29400.000000,28540.000000,28920.000000,24161.353516,13551050
2015-04-16,29240.000000,29540.000000,28940.000000,29540.000000,24679.328125,10762350
2015-04-17,29540.000000,29560.000000,28940.000000,29000.000000,24228.187500,10172300
2015-04-20,28920.000000,28960.000000,28460.000000,28600.000000,23894.001953,12394900
2015-04-21,28420.000000,28900.000000,28400.000000,28880.000000,24127.927734,11852650
2015-04-22,28880.000000,29460.000000,28720.000000,29220.000000,24411.982422,12655550
2015-04-23,29400.000000,29400.000000,28800.000000,29020.000000,24244.892578,9245150
2015-04-24,28980.000000,29100.000000,28000.000000,28200.000000,23559.820313,19089900
2015-04-27,28200.000000,28220.000000,27500.000000,27900.000000,23309.185547,16517150
2015-04-28,27800.000000,28000.000000,27180.000000,27320.000000,22824.623047,15697300
2015-04-29,27340.000000,27880.000000,27280.000000,27700.000000,23142.097656,10895650
2015-04-30,27700.000000,28360.000000,27580.000000,28200.000000,23559.820313,18352850
2015-05-04,28140.000000,28460.000000,27940.000000,28000.000000,23392.730469,8283700
2015-05-06,27800.000000,27820.000000,27120.000000,27240.000000,22757.781250,13270500
2015-05-07,27240.000000,27500.000000,27080.000000,27400.000000,22891.458984,10257400
2015-05-08,27320.000000,27400.000000,26760.000000,26760.000000,22356.769531,9488100
2015-05-11,27200.000000,27200.000000,26720.000000,26720.000000,22323.347656,9640450
2015-05-12,26900.000000,27060.000000,26480.000000,26620.000000,22239.804688,10633200
2015-05-13,26980.000000,26980.000000,26520.000000,26660.000000,22273.220703,9877250
2015-05-14,26820.000000,26860.000000,26560.000000,26800.000000,22390.181641,8488500
2015-05-15,27100.000000,27120.000000,26420.000000,26520.000000,22156.259766,8922350
2015-05-18,26700.000000,26700.000000,26180.000000,26400.000000,22056.003906,9626850
2015-05-19,26420.000000,27100.000000,26140.000000,26760.000000,22356.769531,8680900
2015-05-20,26980.000000,27400.000000,26820.000000,27320.000000,22824.623047,10291450
2015-05-21,27420.000000,27440.000000,26880.000000,27040.000000,22590.691406,7210600
2015-05-22,27060.000000,27060.000000,26700.000000,27000.000000,22557.277344,8195800
2015-05-26,27320.000000,27380.000000,26720.000000,27240.000000,22757.781250,10034150
2015-05-27,27200.000000,27320.000000,26260.000000,26280.000000,21955.744141,17265450
2015-05-28,26340.000000,26420.000000,26020.000000,26180.000000,21872.203125,15048150
2015-05-29,26400.000000,26420.000000,25940.000000,26140.000000,21838.787109,17380750
2015-06-01,26000.000000,26020.000000,25760.000000,25820.000000,21571.439453,10921950
2015-06-02,26000.000000,26060.000000,25760.000000,26060.000000,21771.947266,8757550
2015-06-03,26060.000000,26320.000000,25300.000000,25460.000000,21270.671875,11769400
2015-06-04,26300.000000,26820.000000,26100.000000,26740.000000,22340.056641,19411950
2015-06-05,26500.000000,27100.000000,26400.000000,26820.000000,22406.894531,9828150
2015-06-08,26900.000000,26940.000000,26260.000000,26280.000000,21955.744141,10118950
2015-06-09,26000.000000,26200.000000,25360.000000,25640.000000,21421.058594,13735250
2015-06-10,25640.000000,25880.000000,25240.000000,25240.000000,21086.876953,12501700
2015-06-11,25260.000000,25480.000000,25060.000000,25140.000000,21003.328125,15314050
2015-06-12,25560.000000,25740.000000,25280.000000,25540.000000,21337.513672,11741500
2015-06-15,25100.000000,25480.000000,25100.000000,25400.000000,21220.544922,8067800
2015-06-16,25400.000000,25480.000000,24900.000000,25100.000000,20969.914063,12767600
2015-06-17,25000.000000,25320.000000,24800.000000,25080.000000,20953.201172,9452300
2015-06-18,25180.000000,25580.000000,25020.000000,25300.000000,21136.998047,8247600
2015-06-19,25320.000000,25560.000000,25200.000000,25320.000000,21153.705078,7094750
2015-06-22,25820.000000,25920.000000,25520.000000,25620.000000,21404.351563,6370900
2015-06-23,26180.000000,26560.000000,25820.000000,26420.000000,22072.707031,10159000
2015-06-24,26000.000000,26220.000000,25820.000000,26040.000000,21755.240234,10198000
2015-06-25,25800.000000,26060.000000,25380.000000,25380.000000,21203.839844,10695800
2015-06-26,25040.000000,25800.000000,25040.000000,25560.000000,21354.220703,10347500
2015-06-29,25380.000000,25700.000000,25120.000000,25620.000000,21421.113281,11519950
2015-06-30,25520.000000,25700.000000,25320.000000,25360.000000,21203.716797,9870350
2015-07-01,25360.000000,26040.000000,25180.000000,25900.000000,21655.222656,8324900
2015-07-02,25720.000000,26080.000000,25700.000000,25980.000000,21722.109375,8223000
2015-07-03,25740.000000,25880.000000,25340.000000,25360.000000,21203.716797,7130200
2015-07-06,25060.000000,25200.000000,24460.000000,24600.000000,20568.279297,10099950
2015-07-07,24400.000000,25180.000000,24400.000000,24800.000000,20735.496094,12478250
2015-07-08,24800.000000,25020.000000,24640.000000,24780.000000,20718.777344,11780950
2015-07-09,24600.000000,25300.000000,24520.000000,25300.000000,21153.556641,14030500
2015-07-10,25140.000000,25320.000000,24960.000000,25180.000000,21053.218750,9573400
2015-07-13,25000.000000,25440.000000,24900.000000,25320.000000,21170.273438,7672050
2015-07-14,25300.000000,25400.000000,24420.000000,24500.000000,20484.669922,19989700
2015-07-15,24500.000000,24760.000000,24480.000000,24700.000000,20651.890625,8370650
2015-07-16,24460.000000,25740.000000,24460.000000,25640.000000,21437.832031,11173450
2015-07-17,26000.000000,26220.000000,25560.000000,26100.000000,21822.445313,14861650
2015-07-20,25820.000000,26080.000000,25460.000000,25500.000000,21320.779297,6446400
2015-07-21,25500.000000,25540.000000,24940.000000,25260.000000,21120.111328,9702750
2015-07-22,24880.000000,25200.000000,24700.000000,25060.000000,20952.890625,13416150
2015-07-23,24880.000000,25060.000000,24680.000000,24680.000000,20635.164063,10448250
2015-07-24,24540.000000,24760.000000,24480.000000,24580.000000,20551.556641,9829200
2015-07-27,24580.000000,24940.000000,24560.000000,24600.000000,20568.279297,12152000
2015-07-28,24480.000000,25020.000000,24380.000000,24600.000000,20568.279297,13381350
2015-07-29,25000.000000,25500.000000,24620.000000,25260.000000,21120.111328,13734450
2015-07-30,25160.000000,25200.000000,24300.000000,24300.000000,20317.441406,15419600
2015-07-31,24400.000000,24440.000000,23500.000000,23700.000000,19815.777344,19579450
2015-08-03,23680.000000,23680.000000,23320.000000,23500.000000,19648.560547,9844550
2015-08-04,23500.000000,23740.000000,23400.000000,23640.000000,19765.617188,12844350
2015-08-05,23640.000000,23640.000000,23160.000000,23180.000000,19381.000000,12802500
2015-08-06,23100.000000,23120.000000,22300.000000,22300.000000,18645.226563,20199050
2015-08-07,22400.000000,22740.000000,22300.000000,22720.000000,18996.396484,13787100
2015-08-10,22800.000000,22840.000000,22600.000000,22820.000000,19080.005859,5722500
2015-08-11,23020.000000,23580.000000,22960.000000,23140.000000,19347.554688,11664300
2015-08-12,23000.000000,23280.000000,22800.000000,23080.000000,19297.392578,11154000
2015-08-13,23060.000000,23060.000000,22760.000000,22800.000000,19063.281250,7520550
2015-08-14,22800.000000,22800.000000,22800.000000,22800.000000,19063.281250,0
2015-08-17,22800.000000,22820.000000,22080.000000,22080.000000,18461.285156,11360850
2015-08-18,22360.000000,22820.000000,22340.000000,22620.000000,18912.787109,11583600
2015-08-19,23380.000000,23520.000000,22820.000000,23080.000000,19297.392578,20070750
2015-08-20,23260.000000,23420.000000,22600.000000,22780.000000,19046.562500,10805950
2015-08-21,21980.000000,22560.000000,21920.000000,22020.000000,18411.117188,20442550
2015-08-24,21760.000000,22300.000000,20660.000000,21580.000000,18043.228516,22429600
2015-08-25,21580.000000,22140.000000,21340.000000,21580.000000,18043.228516,19625950
2015-08-26,21360.000000,21480.000000,21000.000000,21340.000000,17842.560547,27947600
2015-08-27,21640.000000,21720.000000,21260.000000,21340.000000,17842.560547,24769400
2015-08-28,21720.000000,21720.000000,21460.000000,21620.000000,18076.675781,23111150
2015-08-31,21420.000000,21780.000000,21040.000000,21780.000000,18210.453125,20415450
2015-09-01,21780.000000,21960.000000,21620.000000,21700.000000,18143.560547,12018600
2015-09-02,21380.000000,21900.000000,21300.000000,21800.000000,18227.173828,15634150
2015-09-03,22040.000000,22500.000000,21860.000000,22440.000000,18762.283203,15200350
2015-09-04,22440.000000,22880.000000,22360.000000,22580.000000,18879.339844,12570650
2015-09-07,22580.000000,22580.000000,22100.000000,22240.000000,18595.060547,9590250
2015-09-08,22260.000000,22720.000000,22120.000000,22620.000000,18912.787109,9116500
2015-09-09,22920.000000,22940.000000,22720.000000,22940.000000,19180.341797,12968800
2015-09-10,22600.000000,22780.000000,22360.000000,22680.000000,18962.951172,18128400
2015-09-11,22520.000000,22660.000000,22300.000000,22300.000000,18645.226563,10208350
2015-09-14,22400.000000,22480.000000,22200.000000,22480.000000,18795.732422,8353650
2015-09-15,22280.000000,22560.000000,22260.000000,22460.000000,18779.009766,11647800
2015-09-16,22420.000000,23140.000000,22420.000000,23040.000000,19263.949219,17188150
2015-09-17,23060.000000,23140.000000,22880.000000,23140.000000,19347.554688,13698000
2015-09-18,22900.000000,23840.000000,22700.000000,23800.000000,19899.388672,21813500
2015-09-21,23260.000000,23460.000000,23000.000000,23000.000000,19230.505859,10267950
2015-09-22,22860.000000,23000.000000,22600.000000,22900.000000,19146.894531,12533750
2015-09-23,22880.000000,22880.000000,22500.000000,22620.000000,18912.787109,9882450
2015-09-24,22520.000000,22700.000000,22500.000000,22520.000000,18829.169922,6636050
2015-09-25,22400.000000,22500.000000,22180.000000,22240.000000,18595.060547,10458000
2015-09-30,22000.000000,22680.000000,21800.000000,22680.000000,18962.951172,22946800
2015-10-01,22800.000000,22900.000000,22420.000000,22680.000000,18962.951172,12052050
2015-10-02,22240.000000,22660.000000,22240.000000,22380.000000,18712.119141,13715100
2015-10-05,22380.000000,22620.000000,22300.000000,22300.000000,18645.226563,12096750
2015-10-06,22600.000000,23100.000000,22540.000000,23020.000000,19247.230469,19149350
2015-10-07,23960.000000,25040.000000,23720.000000,25020.000000,20919.445313,39975100
2015-10-08,25000.000000,25580.000000,25000.000000,25400.000000,21237.162109,28533850
2015-10-12,25200.000000,25260.000000,24940.000000,25200.000000,21069.945313,18948700
2015-10-13,25200.000000,25440.000000,24960.000000,25040.000000,20936.167969,9900000
2015-10-14,24960.000000,25200.000000,24740.000000,25080.000000,20969.611328,8752550
2015-10-15,24880.000000,25640.000000,24860.000000,25380.000000,21220.443359,12425150
2015-10-16,25300.000000,25380.000000,25180.000000,25300.000000,21153.556641,7198400
2015-10-19,25140.000000,25300.000000,24980.000000,25120.000000,21003.056641,5853500
2015-10-20,25200.000000,25460.000000,25120.000000,25320.000000,21170.273438,7517350
2015-10-21,25300.000000,25640.000000,25180.000000,25400.000000,21237.162109,6978350
2015-10-22,25600.000000,25900.000000,25380.000000,25600.000000,21404.386719,11533650
2015-10-23,26000.000000,26000.000000,25560.000000,25780.000000,21554.890625,13153550
2015-10-26,25960.000000,25960.000000,25440.000000,25840.000000,21605.054688,7608250
2015-10-27,25640.000000,25980.000000,25620.000000,25960.000000,21705.386719,6612050
2015-10-28,25880.000000,26160.000000,25820.000000,26160.000000,21872.605469,13565150
2015-10-29,26600.000000,27840.000000,26480.000000,26500.000000,22156.886719,31523550
2015-10-30,26900.000000,27800.000000,26820.000000,27440.000000,22942.828125,25469250
2015-11-02,27700.000000,27860.000000,27480.000000,27660.000000,23126.773438,19327300
2015-11-03,27620.000000,27620.000000,27000.000000,27040.000000,22608.384766,15092000
2015-11-04,27040.000000,27220.000000,26520.000000,26600.000000,22240.496094,14053500
2015-11-05,26600.000000,27080.000000,26600.000000,26840.000000,22441.166016,8652100
2015-11-06,26860.000000,26960.000000,26600.000000,26760.000000,22374.275391,8216100
2015-11-09,26760.000000,26880.000000,26420.000000,26880.000000,22474.609375,9283050
2015-11-10,26720.000000,26820.000000,26280.000000,26420.000000,22089.994141,9877550
2015-11-11,26420.000000,26900.000000,26420.000000,26660.000000,22290.660156,7022450
2015-11-12,26660.000000,26680.000000,26340.000000,26340.000000,22023.109375,7870850
2015-11-13,26340.000000,26340.000000,26000.000000,26000.000000,21738.837891,8883850
2015-11-16,25820.000000,25820.000000,25260.000000,25260.000000,21120.111328,13785250
2015-11-17,25500.000000,25800.000000,25400.000000,25400.000000,21237.162109,9309200
2015-11-18,25440.000000,25800.000000,25440.000000,25620.000000,21421.113281,8386750
2015-11-19,25800.000000,25800.000000,25420.000000,25780.000000,21554.890625,9642500
2015-11-20,25780.000000,25920.000000,25560.000000,25700.000000,21487.998047,8436000
2015-11-23,25700.000000,26040.000000,25620.000000,25640.000000,21437.832031,9941000
2015-11-24,25640.000000,26100.000000,25640.000000,25980.000000,21722.109375,7978000
2015-11-25,26000.000000,26200.000000,25980.000000,25980.000000,21722.109375,7131350
2015-11-26,25980.000000,26800.000000,25980.000000,26700.000000,22324.109375,9290000
2015-11-27,26900.000000,26980.000000,26540.000000,26540.000000,22190.330078,8492700
2015-11-30,26500.000000,26500.000000,25680.000000,25680.000000,21471.277344,26700300
